STORE_LOCATION,PRODUCT_CATEGORY,TOTAL_REVENUE,TOTAL_QUANTITY_SOLD,NUMBER_OF_TRANSACTIONS,UNIQUE_PRODUCTS_SOLD,MONTH_ID,DAY_OF_WEEK,TIME_BUCKET
Lower Manhattan,Coffee beans,78.25,4,4,3,2023-04-20,Thu,Morning
Lower Manhattan,Coffee beans,73.4,4,4,3,2023-04-25,Tue,Morning
Hell's Kitchen,Loose Tea,40.1,4,4,3,2023-04-26,Wed,Morning
Hell's Kitchen,Coffee beans,76.9,4,4,3,2023-05-07,Sun,Morning
Lower Manhattan,Loose Tea,39.8,4,4,3,2023-05-09,Tue,Morning
Lower Manhattan,Coffee beans,79.9,4,4,3,2023-05-11,Thu,Morning
Hell's Kitchen,Loose Tea,35.8,4,4,3,2023-05-12,Fri,Afternoon
Astoria,Loose Tea,36.4,4,4,3,2023-05-12,Fri,Afternoon
Lower Manhattan,Loose Tea,35.8,4,4,3,2023-05-13,Sat,Afternoon
Astoria,Coffee beans,72.25,4,4,3,2023-05-14,Sun,Morning
Lower Manhattan,Loose Tea,36.1,4,4,3,2023-05-15,Mon,Morning
Hell's Kitchen,Coffee beans,78.15,4,4,3,2023-05-15,Mon,Morning
Astoria,Loose Tea,35.8,4,4,3,2023-05-15,Mon,Morning
Hell's Kitchen,Loose Tea,36.35,4,4,3,2023-05-16,Tue,Morning
Lower Manhattan,Coffee beans,68.5,4,4,3,2023-05-17,Wed,Morning
Astoria,Branded,82,4,4,3,2023-05-17,Wed,Afternoon
Astoria,Coffee beans,105,4,4,3,2023-05-20,Sat,Afternoon
Hell's Kitchen,Coffee beans,91,4,4,3,2023-05-21,Sun,Morning
Hell's Kitchen,Coffee beans,109.75,4,4,3,2023-05-21,Sun,Afternoon
Lower Manhattan,Branded,66,4,4,3,2023-05-30,Tue,Morning
Hell's Kitchen,Loose Tea,36.35,4,4,3,2023-06-08,Thu,Morning
Hell's Kitchen,Coffee beans,81,4,4,3,2023-06-09,Fri,Morning
Astoria,Coffee beans,77.45,4,4,3,2023-06-09,Fri,Morning
Astoria,Branded,68,4,4,3,2023-06-11,Sun,Morning
Lower Manhattan,Loose Tea,35.8,4,4,3,2023-06-13,Tue,Afternoon
Hell's Kitchen,Loose Tea,35.8,4,4,3,2023-06-14,Wed,Afternoon
Lower Manhattan,Coffee beans,92.5,4,4,3,2023-06-16,Fri,Morning
Astoria,Loose Tea,36.35,4,4,3,2023-06-16,Fri,Morning
Lower Manhattan,Coffee beans,68.5,4,4,3,2023-06-17,Sat,Morning
Astoria,Coffee beans,72.45,4,4,3,2023-06-17,Sat,Morning
Hell's Kitchen,Coffee beans,82.75,4,4,3,2023-06-17,Sat,Afternoon
Lower Manhattan,Coffee beans,93,4,4,3,2023-06-18,Sun,Morning
Hell's Kitchen,Packaged Chocolate,34.93,4,4,3,2023-06-18,Sun,Morning
Hell's Kitchen,Loose Tea,35.8,4,4,3,2023-06-23,Fri,Morning
Hell's Kitchen,Coffee beans,72,4,4,3,2023-06-25,Sun,Morning
Astoria,Loose Tea,38.1,4,4,3,2023-06-30,Fri,Morning
Astoria,Drinking Chocolate,50.25,12,8,3,2023-01-01,Sun,Evening
Lower Manhattan,Drinking Chocolate,30.5,8,5,3,2023-01-02,Mon,Afternoon
Lower Manhattan,Drinking Chocolate,44,10,5,3,2023-01-03,Tue,Morning
Hell's Kitchen,Drinking Chocolate,22,5,4,3,2023-01-01,Sun,Morning
Hell's Kitchen,Drinking Chocolate,39,9,6,3,2023-01-03,Tue,Morning
Astoria,Drinking Chocolate,66,16,10,3,2023-01-03,Tue,Afternoon
Lower Manhattan,Drinking Chocolate,40.5,10,8,3,2023-01-03,Tue,Afternoon
Astoria,Drinking Chocolate,19.75,5,4,3,2023-01-04,Wed,Evening
Lower Manhattan,Drinking Chocolate,25.75,6,5,3,2023-01-05,Thu,Afternoon
Hell's Kitchen,Drinking Chocolate,35.5,9,7,3,2023-01-01,Sun,Afternoon
Lower Manhattan,Drinking Chocolate,35.5,8,5,3,2023-01-04,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,25.5,6,4,3,2023-01-04,Wed,Morning
Hell's Kitchen,Drinking Chocolate,29.75,8,5,3,2023-01-07,Sat,Evening
Lower Manhattan,Drinking Chocolate,33.5,8,5,3,2023-01-05,Thu,Morning
Hell's Kitchen,Drinking Chocolate,79.75,18,11,3,2023-01-07,Sat,Morning
Lower Manhattan,Drinking Chocolate,79.25,20,12,3,2023-01-06,Fri,Afternoon
Astoria,Drinking Chocolate,16.75,4,4,3,2023-01-07,Sat,Evening
Hell's Kitchen,Drinking Chocolate,58.75,14,8,3,2023-01-08,Sun,Morning
Hell's Kitchen,Drinking Chocolate,40.25,9,5,3,2023-01-06,Fri,Afternoon
Astoria,Drinking Chocolate,28.75,7,5,3,2023-01-09,Mon,Afternoon
Astoria,Drinking Chocolate,55.75,13,10,3,2023-01-11,Wed,Morning
Hell's Kitchen,Drinking Chocolate,26,6,4,3,2023-01-11,Wed,Afternoon
Astoria,Drinking Chocolate,48,11,8,3,2023-01-09,Mon,Morning
Hell's Kitchen,Drinking Chocolate,66.75,15,12,3,2023-01-11,Wed,Morning
Hell's Kitchen,Drinking Chocolate,40.5,9,7,3,2023-01-12,Thu,Morning
Astoria,Drinking Chocolate,36.75,10,7,3,2023-01-13,Fri,Morning
Lower Manhattan,Drinking Chocolate,43.75,11,6,3,2023-01-13,Fri,Afternoon
Lower Manhattan,Drinking Chocolate,22.75,6,4,3,2023-01-14,Sat,Morning
Hell's Kitchen,Drinking Chocolate,45.25,11,6,3,2023-01-14,Sat,Morning
Lower Manhattan,Drinking Chocolate,45.5,10,7,3,2023-01-15,Sun,Morning
Astoria,Drinking Chocolate,36.5,9,5,3,2023-01-12,Thu,Morning
Astoria,Drinking Chocolate,25,6,5,3,2023-01-14,Sat,Afternoon
Astoria,Drinking Chocolate,23.25,6,4,3,2023-01-15,Sun,Afternoon
Lower Manhattan,Drinking Chocolate,31,7,6,3,2023-01-15,Sun,Afternoon
Hell's Kitchen,Drinking Chocolate,42.75,10,8,3,2023-01-16,Mon,Morning
Lower Manhattan,Drinking Chocolate,43,11,7,3,2023-01-16,Mon,Morning
Hell's Kitchen,Drinking Chocolate,37.75,9,7,3,2023-01-16,Mon,Afternoon
Hell's Kitchen,Drinking Chocolate,63.5,16,10,3,2023-01-18,Wed,Morning
Astoria,Drinking Chocolate,26.25,6,5,3,2023-01-18,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,22.75,6,4,3,2023-01-18,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,49.5,12,8,3,2023-01-20,Fri,Morning
Astoria,Drinking Chocolate,37,9,5,3,2023-01-22,Sun,Morning
Hell's Kitchen,Drinking Chocolate,25.25,6,4,3,2023-01-22,Sun,Afternoon
Astoria,Drinking Chocolate,48.25,12,7,3,2023-01-23,Mon,Morning
Lower Manhattan,Drinking Chocolate,28.75,7,6,3,2023-01-24,Tue,Afternoon
Lower Manhattan,Drinking Chocolate,71.75,17,10,3,2023-01-25,Wed,Morning
Lower Manhattan,Drinking Chocolate,24.25,6,5,3,2023-01-25,Wed,Afternoon
Astoria,Drinking Chocolate,28.25,7,5,3,2023-01-25,Wed,Afternoon
Astoria,Drinking Chocolate,22.75,6,4,3,2023-01-28,Sat,Morning
Hell's Kitchen,Drinking Chocolate,30.75,8,6,3,2023-01-28,Sat,Morning
Hell's Kitchen,Drinking Chocolate,50.75,13,8,3,2023-01-28,Sat,Afternoon
Hell's Kitchen,Drinking Chocolate,27.75,7,4,3,2023-01-29,Sun,Morning
Hell's Kitchen,Drinking Chocolate,27,7,4,3,2023-01-24,Tue,Afternoon
Astoria,Drinking Chocolate,30.25,7,5,3,2023-01-30,Mon,Afternoon
Lower Manhattan,Drinking Chocolate,68.75,15,8,3,2023-01-31,Tue,Morning
Astoria,Drinking Chocolate,26.25,7,6,3,2023-01-31,Tue,Morning
Astoria,Drinking Chocolate,39.75,10,7,3,2023-01-31,Tue,Afternoon
Lower Manhattan,Drinking Chocolate,44,10,7,3,2023-02-01,Wed,Morning
Hell's Kitchen,Drinking Chocolate,32,7,5,3,2023-02-01,Wed,Morning
Astoria,Drinking Chocolate,29,7,4,3,2023-02-01,Wed,Evening
Lower Manhattan,Drinking Chocolate,45,10,5,3,2023-02-02,Thu,Morning
Lower Manhattan,Drinking Chocolate,20,5,5,3,2023-02-02,Thu,Afternoon
Hell's Kitchen,Drinking Chocolate,34.75,8,5,3,2023-02-02,Thu,Afternoon
Hell's Kitchen,Drinking Chocolate,46.25,11,7,3,2023-02-03,Fri,Morning
Hell's Kitchen,Drinking Chocolate,39.5,9,6,3,2023-02-04,Sat,Morning
Astoria,Drinking Chocolate,74.5,18,10,3,2023-02-04,Sat,Afternoon
Hell's Kitchen,Drinking Chocolate,33.5,8,5,3,2023-02-05,Sun,Morning
Hell's Kitchen,Drinking Chocolate,45.25,11,7,3,2023-02-05,Sun,Afternoon
Lower Manhattan,Drinking Chocolate,26,7,5,3,2023-02-06,Mon,Morning
Hell's Kitchen,Drinking Chocolate,28,7,5,3,2023-02-06,Mon,Morning
Astoria,Drinking Chocolate,53,13,8,3,2023-02-06,Mon,Afternoon
Hell's Kitchen,Drinking Chocolate,21,5,4,3,2023-02-06,Mon,Afternoon
Hell's Kitchen,Drinking Chocolate,44.75,11,7,3,2023-02-07,Tue,Morning
Hell's Kitchen,Drinking Chocolate,31.5,8,4,3,2023-02-07,Tue,Afternoon
Astoria,Drinking Chocolate,42.5,10,8,3,2023-02-08,Wed,Morning
Astoria,Drinking Chocolate,24.25,6,4,3,2023-02-08,Wed,Evening
Hell's Kitchen,Drinking Chocolate,53.25,13,8,3,2023-02-09,Thu,Morning
Hell's Kitchen,Drinking Chocolate,45.25,11,6,3,2023-02-09,Thu,Afternoon
Astoria,Drinking Chocolate,58.25,15,8,3,2023-02-10,Fri,Morning
Lower Manhattan,Drinking Chocolate,65,14,10,3,2023-02-11,Sat,Morning
Lower Manhattan,Drinking Chocolate,22.5,5,4,3,2023-02-11,Sat,Afternoon
Hell's Kitchen,Drinking Chocolate,27.5,7,5,3,2023-02-11,Sat,Afternoon
Astoria,Drinking Chocolate,69.5,18,10,3,2023-02-12,Sun,Morning
Lower Manhattan,Drinking Chocolate,38,10,7,3,2023-02-12,Sun,Afternoon
Astoria,Drinking Chocolate,58.25,14,9,3,2023-02-13,Mon,Morning
Lower Manhattan,Drinking Chocolate,47,11,7,3,2023-02-13,Mon,Morning
Lower Manhattan,Drinking Chocolate,30,8,5,3,2023-02-14,Tue,Morning
Astoria,Drinking Chocolate,61.25,14,10,3,2023-02-14,Tue,Morning
Hell's Kitchen,Drinking Chocolate,48.5,12,6,3,2023-02-15,Wed,Morning
Lower Manhattan,Drinking Chocolate,33.25,8,7,3,2023-02-15,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,44.5,10,6,3,2023-02-15,Wed,Afternoon
Astoria,Drinking Chocolate,32.5,8,5,3,2023-02-15,Wed,Evening
Lower Manhattan,Drinking Chocolate,64.5,15,10,3,2023-02-16,Thu,Morning
Hell's Kitchen,Drinking Chocolate,44.75,10,6,3,2023-02-16,Thu,Afternoon
Lower Manhattan,Drinking Chocolate,34.5,8,7,3,2023-02-16,Thu,Afternoon
Astoria,Drinking Chocolate,30.5,7,6,3,2023-02-16,Thu,Evening
Lower Manhattan,Drinking Chocolate,63,15,11,3,2023-02-17,Fri,Morning
Astoria,Drinking Chocolate,70.5,16,10,3,2023-02-17,Fri,Morning
Hell's Kitchen,Drinking Chocolate,22.25,6,5,3,2023-02-17,Fri,Afternoon
Lower Manhattan,Drinking Chocolate,45.75,10,6,3,2023-02-19,Sun,Morning
Lower Manhattan,Drinking Chocolate,36.25,9,5,3,2023-02-20,Mon,Morning
Lower Manhattan,Drinking Chocolate,33.75,9,6,3,2023-02-18,Sat,Morning
Astoria,Drinking Chocolate,24.25,6,4,3,2023-02-18,Sat,Afternoon
Astoria,Drinking Chocolate,16.25,4,4,3,2023-02-20,Mon,Afternoon
Astoria,Drinking Chocolate,22.25,5,4,3,2023-02-21,Tue,Afternoon
Astoria,Drinking Chocolate,30.25,8,5,3,2023-02-22,Wed,Morning
Hell's Kitchen,Drinking Chocolate,27,6,4,3,2023-02-22,Wed,Afternoon
Astoria,Drinking Chocolate,57.5,13,10,3,2023-02-24,Fri,Morning
Lower Manhattan,Drinking Chocolate,22.5,6,4,3,2023-02-24,Fri,Afternoon
Lower Manhattan,Drinking Chocolate,63,15,9,3,2023-02-25,Sat,Morning
Astoria,Drinking Chocolate,22.5,6,5,3,2023-02-26,Sun,Morning
Astoria,Drinking Chocolate,51.25,13,10,3,2023-02-26,Sun,Afternoon
Hell's Kitchen,Drinking Chocolate,42,10,6,3,2023-02-27,Mon,Morning
Hell's Kitchen,Drinking Chocolate,52.25,13,9,3,2023-02-27,Mon,Afternoon
Hell's Kitchen,Drinking Chocolate,29,7,5,3,2023-02-28,Tue,Morning
Astoria,Drinking Chocolate,45,11,9,3,2023-02-28,Tue,Afternoon
Lower Manhattan,Drinking Chocolate,56.25,13,8,3,2023-03-01,Wed,Morning
Hell's Kitchen,Drinking Chocolate,34.5,8,6,3,2023-03-01,Wed,Morning
Hell's Kitchen,Drinking Chocolate,30.5,7,4,3,2023-03-01,Wed,Evening
Hell's Kitchen,Drinking Chocolate,30,7,5,3,2023-03-02,Thu,Afternoon
Lower Manhattan,Drinking Chocolate,55.25,14,10,3,2023-03-02,Thu,Afternoon
Hell's Kitchen,Drinking Chocolate,53.25,12,7,3,2023-03-03,Fri,Morning
Astoria,Drinking Chocolate,36.25,9,7,3,2023-03-05,Sun,Evening
Lower Manhattan,Drinking Chocolate,48.5,13,9,3,2023-03-06,Mon,Morning
Lower Manhattan,Drinking Chocolate,102.25,25,17,3,2023-03-06,Mon,Afternoon
Astoria,Drinking Chocolate,24.25,6,5,3,2023-03-06,Mon,Evening
Astoria,Drinking Chocolate,41.75,11,8,3,2023-03-07,Tue,Morning
Hell's Kitchen,Drinking Chocolate,60.25,14,9,3,2023-03-07,Tue,Morning
Astoria,Drinking Chocolate,31.75,7,4,3,2023-03-07,Tue,Afternoon
Lower Manhattan,Drinking Chocolate,20.75,5,4,3,2023-03-08,Wed,Afternoon
Astoria,Drinking Chocolate,51.25,13,8,3,2023-03-08,Wed,Afternoon
Astoria,Drinking Chocolate,27,6,4,3,2023-03-09,Thu,Afternoon
Astoria,Drinking Chocolate,32.75,8,5,3,2023-03-10,Fri,Morning
Lower Manhattan,Drinking Chocolate,27.25,7,5,3,2023-03-10,Fri,Afternoon
Hell's Kitchen,Drinking Chocolate,55.25,14,10,3,2023-03-11,Sat,Morning
Lower Manhattan,Drinking Chocolate,39.25,9,6,3,2023-03-11,Sat,Afternoon
Lower Manhattan,Drinking Chocolate,86,21,12,3,2023-03-13,Mon,Morning
Astoria,Drinking Chocolate,25.5,6,4,3,2023-03-14,Tue,Afternoon
Lower Manhattan,Drinking Chocolate,19,5,5,3,2023-03-14,Tue,Afternoon
Hell's Kitchen,Drinking Chocolate,51,12,7,3,2023-03-16,Thu,Afternoon
Astoria,Drinking Chocolate,24.25,6,5,3,2023-03-16,Thu,Afternoon
Lower Manhattan,Drinking Chocolate,25.75,6,4,3,2023-03-16,Thu,Afternoon
Hell's Kitchen,Drinking Chocolate,23.75,6,5,3,2023-03-17,Fri,Morning
Hell's Kitchen,Drinking Chocolate,64.5,17,10,3,2023-03-18,Sat,Morning
Hell's Kitchen,Drinking Chocolate,50.25,11,7,3,2023-03-18,Sat,Afternoon
Hell's Kitchen,Drinking Chocolate,27.5,7,4,3,2023-03-19,Sun,Afternoon
Lower Manhattan,Drinking Chocolate,69.5,18,9,3,2023-03-20,Mon,Morning
Lower Manhattan,Drinking Chocolate,93.25,22,10,3,2023-03-21,Tue,Morning
Astoria,Drinking Chocolate,66.5,15,10,3,2023-03-21,Tue,Morning
Hell's Kitchen,Drinking Chocolate,22.25,5,4,3,2023-03-21,Tue,Afternoon
Hell's Kitchen,Drinking Chocolate,76.25,20,13,3,2023-03-23,Thu,Morning
Lower Manhattan,Drinking Chocolate,89.25,23,10,3,2023-03-23,Thu,Morning
Astoria,Drinking Chocolate,49,12,7,3,2023-03-23,Thu,Morning
Hell's Kitchen,Drinking Chocolate,47,11,8,3,2023-03-20,Mon,Afternoon
Hell's Kitchen,Drinking Chocolate,30.5,8,5,3,2023-03-24,Fri,Afternoon
Hell's Kitchen,Drinking Chocolate,31,8,5,3,2023-03-25,Sat,Morning
Hell's Kitchen,Drinking Chocolate,25.25,6,5,3,2023-03-26,Sun,Afternoon
Astoria,Drinking Chocolate,35,9,6,3,2023-03-28,Tue,Morning
Hell's Kitchen,Drinking Chocolate,70,17,12,3,2023-03-28,Tue,Afternoon
Lower Manhattan,Drinking Chocolate,36.25,9,6,3,2023-03-28,Tue,Afternoon
Lower Manhattan,Drinking Chocolate,63.75,16,7,3,2023-03-27,Mon,Afternoon
Lower Manhattan,Drinking Chocolate,56,14,8,3,2023-03-29,Wed,Afternoon
Astoria,Drinking Chocolate,75,17,12,3,2023-03-29,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,16.75,4,4,3,2023-03-30,Thu,Afternoon
Lower Manhattan,Drinking Chocolate,44,10,6,3,2023-03-31,Fri,Afternoon
Astoria,Drinking Chocolate,26.25,7,5,3,2023-04-01,Sat,Morning
Hell's Kitchen,Drinking Chocolate,72.25,17,11,3,2023-04-02,Sun,Afternoon
Lower Manhattan,Drinking Chocolate,43.75,11,10,3,2023-04-02,Sun,Afternoon
Astoria,Drinking Chocolate,25.25,6,5,3,2023-04-04,Tue,Evening
Hell's Kitchen,Drinking Chocolate,29.75,7,4,3,2023-04-06,Thu,Morning
Lower Manhattan,Drinking Chocolate,104,26,17,3,2023-04-06,Thu,Afternoon
Hell's Kitchen,Drinking Chocolate,25.5,6,4,3,2023-04-06,Thu,Evening
Lower Manhattan,Drinking Chocolate,39.75,9,6,3,2023-04-07,Fri,Morning
Astoria,Drinking Chocolate,33.75,8,6,3,2023-04-07,Fri,Evening
Hell's Kitchen,Drinking Chocolate,22.25,5,4,3,2023-04-08,Sat,Afternoon
Lower Manhattan,Drinking Chocolate,35.25,8,6,3,2023-04-08,Sat,Afternoon
Lower Manhattan,Drinking Chocolate,114.5,26,15,3,2023-04-09,Sun,Morning
Lower Manhattan,Drinking Chocolate,19.5,5,4,3,2023-04-09,Sun,Afternoon
Astoria,Drinking Chocolate,30.5,7,5,3,2023-04-09,Sun,Afternoon
Hell's Kitchen,Drinking Chocolate,43.75,10,6,3,2023-04-09,Sun,Afternoon
Astoria,Drinking Chocolate,23.75,6,4,3,2023-04-10,Mon,Afternoon
Astoria,Drinking Chocolate,33.5,8,4,3,2023-04-10,Mon,Evening
Hell's Kitchen,Drinking Chocolate,76.75,19,15,3,2023-04-11,Tue,Morning
Lower Manhattan,Drinking Chocolate,30.25,8,6,3,2023-04-11,Tue,Afternoon
Hell's Kitchen,Drinking Chocolate,31.25,8,6,3,2023-04-11,Tue,Afternoon
Astoria,Drinking Chocolate,29,7,4,3,2023-04-11,Tue,Evening
Astoria,Drinking Chocolate,45.5,11,6,3,2023-04-12,Wed,Morning
Hell's Kitchen,Drinking Chocolate,37,10,6,3,2023-04-12,Wed,Afternoon
Lower Manhattan,Drinking Chocolate,62.75,15,9,3,2023-04-13,Thu,Morning
Lower Manhattan,Drinking Chocolate,47.75,13,8,3,2023-04-13,Thu,Afternoon
Hell's Kitchen,Drinking Chocolate,39.75,9,6,3,2023-04-13,Thu,Afternoon
Astoria,Drinking Chocolate,50.25,11,6,3,2023-04-14,Fri,Afternoon
Lower Manhattan,Drinking Chocolate,30.25,7,6,3,2023-04-15,Sat,Afternoon
Astoria,Drinking Chocolate,42,11,7,3,2023-04-15,Sat,Afternoon
Lower Manhattan,Drinking Chocolate,25.75,6,6,3,2023-04-16,Sun,Afternoon
Hell's Kitchen,Drinking Chocolate,38.5,10,6,3,2023-04-16,Sun,Afternoon
Astoria,Drinking Chocolate,29.5,7,5,3,2023-04-16,Sun,Evening
Hell's Kitchen,Drinking Chocolate,31.5,7,5,3,2023-04-17,Mon,Morning
Lower Manhattan,Drinking Chocolate,44,10,7,3,2023-04-17,Mon,Afternoon
Astoria,Drinking Chocolate,72.25,17,11,3,2023-04-19,Wed,Morning
Hell's Kitchen,Drinking Chocolate,39.25,9,5,3,2023-04-19,Wed,Afternoon
Astoria,Drinking Chocolate,37.75,10,6,3,2023-04-19,Wed,Afternoon
Astoria,Drinking Chocolate,21,5,5,3,2023-04-20,Thu,Afternoon
Astoria,Drinking Chocolate,62,14,9,3,2023-04-21,Fri,Morning
Hell's Kitchen,Drinking Chocolate,89.5,21,15,3,2023-04-21,Fri,Morning
Hell's Kitchen,Drinking Chocolate,61.25,16,9,3,2023-04-23,Sun,Morning
Astoria,Drinking Chocolate,40.5,9,5,3,2023-04-21,Fri,Afternoon
Astoria,Drinking Chocolate,70.75,16,12,3,2023-04-24,Mon,Morning
Lower Manhattan,Drinking Chocolate,30.75,7,4,3,2023-04-24,Mon,Afternoon
Lower Manhattan,Drinking Chocolate,96.25,24,10,3,2023-04-25,Tue,Morning
Hell's Kitchen,Drinking Chocolate,60,14,9,3,2023-04-26,Wed,Morning
Astoria,Drinking Chocolate,27.75,7,5,3,2023-04-26,Wed,Evening
Lower Manhattan,Drinking Chocolate,47.5,11,6,3,2023-04-28,Fri,Morning
Lower Manhattan,Drinking Chocolate,58.25,14,8,3,2023-04-29,Sat,Afternoon
Astoria,Drinking Chocolate,58.25,13,9,3,2023-04-30,Sun,Afternoon
Lower Manhattan,Drinking Chocolate,65.25,15,12,3,2023-05-01,Mon,Afternoon
Hell's Kitchen,Drinking Chocolate,26.25,6,4,3,2023-05-01,Mon,Evening
Astoria,Drinking Chocolate,59,14,10,3,2023-05-01,Mon,Evening
Astoria,Drinking Chocolate,35,9,6,3,2023-05-04,Thu,Evening
Astoria,Drinking Chocolate,30.25,8,6,3,2023-05-05,Fri,Evening
Astoria,Drinking Chocolate,22.75,6,4,3,2023-05-06,Sat,Evening
Hell's Kitchen,Drinking Chocolate,48.5,11,7,3,2023-05-06,Sat,Evening
Astoria,Drinking Chocolate,90.25,20,13,3,2023-05-07,Sun,Afternoon
Hell's Kitchen,Drinking Chocolate,35.75,9,5,3,2023-05-07,Sun,Evening
Astoria,Drinking Chocolate,64.25,16,12,3,2023-05-08,Mon,Morning
Astoria,Drinking Chocolate,24,6,4,3,2023-05-08,Mon,Evening
Hell's Kitchen,Drinking Chocolate,23.25,6,4,3,2023-05-10,Wed,Afternoon
Lower Manhattan,Drinking Chocolate,70,18,12,3,2023-05-12,Fri,Morning
Astoria,Drinking Chocolate,23.75,6,4,3,2023-05-12,Fri,Afternoon
Hell's Kitchen,Drinking Chocolate,44.75,12,7,3,2023-05-12,Fri,Afternoon
Lower Manhattan,Drinking Chocolate,111.5,26,15,3,2023-05-13,Sat,Morning
Astoria,Drinking Chocolate,59.25,13,8,3,2023-05-14,Sun,Afternoon
Hell's Kitchen,Drinking Chocolate,26.5,6,4,3,2023-05-14,Sun,Afternoon
Astoria,Drinking Chocolate,42.25,10,7,3,2023-05-16,Tue,Evening
Lower Manhattan,Drinking Chocolate,52.5,12,9,3,2023-05-17,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,38.25,9,6,3,2023-05-17,Wed,Afternoon
Astoria,Drinking Chocolate,55.75,13,7,3,2023-05-17,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,29,7,5,3,2023-05-18,Thu,Evening
Astoria,Drinking Chocolate,54.75,14,8,3,2023-05-19,Fri,Afternoon
Astoria,Drinking Chocolate,30,7,5,3,2023-05-19,Fri,Evening
Astoria,Drinking Chocolate,19.25,5,5,3,2023-05-20,Sat,Afternoon
Lower Manhattan,Drinking Chocolate,30.75,7,4,3,2023-05-20,Sat,Afternoon
Hell's Kitchen,Drinking Chocolate,30,7,4,3,2023-05-21,Sun,Evening
Lower Manhattan,Drinking Chocolate,38.25,10,6,3,2023-05-23,Tue,Afternoon
Hell's Kitchen,Drinking Chocolate,41.5,10,7,3,2023-05-24,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,83.5,20,13,3,2023-05-25,Thu,Morning
Lower Manhattan,Drinking Chocolate,68.25,15,7,3,2023-05-26,Fri,Afternoon
Lower Manhattan,Drinking Chocolate,70,17,8,3,2023-05-27,Sat,Afternoon
Hell's Kitchen,Drinking Chocolate,34.75,8,6,3,2023-05-29,Mon,Morning
Hell's Kitchen,Drinking Chocolate,45.5,11,7,3,2023-05-29,Mon,Afternoon
Hell's Kitchen,Drinking Chocolate,31,8,4,3,2023-05-30,Tue,Afternoon
Astoria,Drinking Chocolate,19.25,5,4,3,2023-05-30,Tue,Evening
Hell's Kitchen,Drinking Chocolate,30.5,7,4,3,2023-06-01,Thu,Evening
Astoria,Drinking Chocolate,72.5,17,11,3,2023-06-01,Thu,Evening
Lower Manhattan,Drinking Chocolate,30.75,7,5,3,2023-06-02,Fri,Evening
Astoria,Drinking Chocolate,24.25,6,4,3,2023-06-02,Fri,Evening
Hell's Kitchen,Drinking Chocolate,58.25,14,9,3,2023-06-03,Sat,Evening
Astoria,Drinking Chocolate,29,7,5,3,2023-06-04,Sun,Morning
Astoria,Drinking Chocolate,23.25,6,4,3,2023-06-04,Sun,Evening
Hell's Kitchen,Drinking Chocolate,37.25,9,6,3,2023-06-04,Sun,Evening
Astoria,Drinking Chocolate,38.5,9,6,3,2023-06-05,Mon,Evening
Lower Manhattan,Drinking Chocolate,113,28,18,3,2023-06-06,Tue,Afternoon
Astoria,Drinking Chocolate,40,10,7,3,2023-06-06,Tue,Evening
Hell's Kitchen,Drinking Chocolate,46,11,7,3,2023-06-06,Tue,Evening
Astoria,Drinking Chocolate,101.25,23,14,3,2023-06-07,Wed,Afternoon
Astoria,Drinking Chocolate,42.75,10,7,3,2023-06-07,Wed,Evening
Astoria,Drinking Chocolate,51.25,12,10,3,2023-06-08,Thu,Morning
Astoria,Drinking Chocolate,40,9,6,3,2023-06-08,Thu,Evening
Hell's Kitchen,Drinking Chocolate,26.75,7,5,3,2023-06-10,Sat,Afternoon
Lower Manhattan,Drinking Chocolate,33.5,8,6,3,2023-06-10,Sat,Afternoon
Hell's Kitchen,Drinking Chocolate,45.75,12,8,3,2023-06-11,Sun,Afternoon
Astoria,Drinking Chocolate,29,7,4,3,2023-06-11,Sun,Evening
Hell's Kitchen,Drinking Chocolate,44.5,12,7,3,2023-06-12,Mon,Afternoon
Astoria,Drinking Chocolate,49.5,12,7,3,2023-06-12,Mon,Afternoon
Lower Manhattan,Drinking Chocolate,99,23,13,3,2023-06-13,Tue,Morning
Astoria,Drinking Chocolate,116,26,18,3,2023-06-14,Wed,Morning
Astoria,Drinking Chocolate,44,10,7,3,2023-06-14,Wed,Afternoon
Hell's Kitchen,Drinking Chocolate,40.75,9,5,3,2023-06-14,Wed,Afternoon
Astoria,Drinking Chocolate,46.5,11,8,3,2023-06-15,Thu,Evening
Astoria,Drinking Chocolate,27.5,7,5,3,2023-06-16,Fri,Afternoon
Astoria,Drinking Chocolate,41.75,10,8,3,2023-06-16,Fri,Evening
Lower Manhattan,Drinking Chocolate,17.5,4,4,3,2023-06-17,Sat,Afternoon
Astoria,Drinking Chocolate,46.75,11,6,3,2023-06-17,Sat,Afternoon
Hell's Kitchen,Drinking Chocolate,38,9,6,3,2023-06-18,Sun,Evening
Astoria,Drinking Chocolate,52.25,13,8,3,2023-06-19,Mon,Afternoon
Astoria,Drinking Chocolate,21,5,4,3,2023-06-19,Mon,Evening
Hell's Kitchen,Drinking Chocolate,31,8,4,3,2023-06-20,Tue,Evening
